# t, x1, x2
4.570000000000000284e+00 -7.088360237892946714e+01 -7.050127442650806131e+01
4.575000000000000178e+00 -7.073067119796091617e+01 -7.042480883602378583e+01
4.580000000000000071e+00 -7.050127442650806131e+01 -7.134239592183517686e+01
4.584999999999999964e+00 -7.011894647408664127e+01 -6.981308411214952514e+01
4.589999999999999858e+00 -7.019541206457093097e+01 -6.966015293118095997e+01
4.594999999999999751e+00 -6.988954970263380062e+01 -6.935429056924382962e+01
4.599999999999999645e+00 -6.912489379779097476e+01 -6.858963466440100376e+01
4.605000000000000426e+00 -6.644859813084111977e+01 -6.858963466440100376e+01
4.610000000000000320e+00 -6.713678844519965594e+01 -6.583687340696685908e+01
4.615000000000000213e+00 -6.728971962616820690e+01 -6.667799490229396042e+01
4.620000000000000107e+00 -6.675446049277823590e+01 -6.621920135938826490e+01
4.625000000000000000e+00 -6.591333899745113456e+01 -6.568394222599829391e+01
4.629999999999999893e+00 -6.484282073067119256e+01 -6.446049277824977253e+01
4.634999999999999787e+00 -6.446049277824977253e+01 -6.392523364485979442e+01
4.639999999999999680e+00 -6.400169923534407701e+01 -6.361937128292266408e+01
4.644999999999999574e+00 -6.316057774001698277e+01 -6.254885301614272208e+01
4.650000000000000355e+00 -6.224299065420559884e+01 -6.216652506372132336e+01
4.655000000000000249e+00 -6.109600679694137426e+01 -6.063721325403567164e+01
4.660000000000000142e+00 -6.040781648258283099e+01 -5.987255734919285999e+01
4.665000000000000036e+00 -5.864910790144433861e+01 -5.834324553950720826e+01
4.669999999999999929e+00 -5.780798640611723727e+01 -5.757858963466439661e+01
4.674999999999999822e+00 -5.734919286321154175e+01 -5.696686491079012882e+01
4.679999999999999716e+00 -5.520815632965164355e+01 -5.490229396771452031e+01
4.684999999999999609e+00 -5.459643160577738996e+01 -5.429056924384025962e+01
4.690000000000000391e+00 -5.322005097706031762e+01 -5.352591333899743375e+01
4.695000000000000284e+00 -5.237892948173320917e+01 -5.176720475785895559e+01
4.700000000000000178e+00 -5.199660152931180335e+01 -5.161427357689039042e+01
4.705000000000000071e+00 -5.016142735768902838e+01 -4.985556499575190514e+01
4.709999999999999964e+00 -4.939677145284620963e+01 -4.909090909090908639e+01
4.714999999999999858e+00 -4.878504672897194894e+01 -4.824978759558197794e+01
4.719999999999999751e+00 -4.733220050977058690e+01 -4.672047578589633332e+01
4.724999999999999645e+00 -4.633814783347492749e+01 -4.549702633814782615e+01
4.730000000000000426e+00 -4.496176720475784805e+01 -4.457943925233643512e+01
4.735000000000000320e+00 -4.335598980458792795e+01 -4.312659303313508730e+01
4.740000000000000213e+00 -4.228547153780797885e+01 -4.190314358538656592e+01
4.745000000000000107e+00 -4.098555649957518199e+01 -4.067969413763805875e+01
4.750000000000000000e+00 -3.937977909940526189e+01 -3.937977909940526189e+01
4.754999999999999893e+00 -3.785046728971961727e+01 -3.769753610875105210e+01
4.759999999999999787e+00 -3.601529311809684231e+01 -3.578589634664400876e+01
4.764999999999999680e+00 -3.486830926083262483e+01 -3.433305012744263252e+01
4.769999999999999574e+00 -3.356839422259981376e+01 -3.333899745114698021e+01
4.775000000000000355e+00 -3.196261682242989721e+01 -3.180968564146133204e+01
4.780000000000000249e+00 -3.050977060322853163e+01 -2.997451146983856773e+01
4.785000000000000142e+00 -2.943925233644857897e+01 -2.920985556499574187e+01
4.790000000000000036e+00 -2.729821580288869498e+01 -2.752761257434153919e+01
4.794999999999999929e+00 -2.538657604078163743e+01 -2.538657604078163743e+01
4.799999999999999822e+00 -2.462192013593881512e+01 -2.385726423109599281e+01
4.804999999999999716e+00 -2.271028037383176823e+01 -2.271028037383176823e+01
4.809999999999999609e+00 -1.781648258283771113e+01 -1.697536108751061690e+01
4.815000000000000391e+00 -1.949872557349191737e+01 -1.888700084961766379e+01
4.820000000000000284e+00 -1.789294817332200438e+01 -1.774001699235343921e+01
4.825000000000000178e+00 -1.842820730671197182e+01 -1.819881053525913117e+01
4.830000000000000071e+00 -1.429906542056073349e+01 -1.384027187765504152e+01
4.834999999999999964e+00 -1.208156329651655980e+01 -1.177570093457943301e+01
4.839999999999999858e+00 -1.001699235344095129e+01 -9.711129991503822723e+00
4.844999999999999751e+00 -9.634664401019531255e+00 -9.252336448598130758e+00
4.849999999999999645e+00 -7.417162276975358459e+00 -6.958368734069666495e+00
4.855000000000000426e+00 -4.970263381478330800e+00 -4.970263381478330800e+00
4.860000000000000320e+00 -4.129141886151218799e+00 -3.899745114698380810e+00
4.865000000000000213e+00 -2.523364485981302252e+00 -1.911639762107044893e+00
4.870000000000000107e+00 -9.940526762956592988e-01 -1.605777400169916325e+00
4.875000000000000000e+00 9.175870858113857054e-01 1.835174171622771411e+00
4.879999999999999893e+00 3.135089209855576264e+00 3.211554800339849969e+00
4.884999999999999787e+00 5.046728971962620491e+00 5.046728971962620491e+00
4.889999999999999680e+00 6.040781648258297665e+00 6.728971962616828506e+00
4.894999999999999574e+00 7.646559048428213323e+00 8.181818181818197644e+00
4.900000000000000355e+00 9.634664401019549018e+00 9.940526762956677587e+00
4.905000000000000249e+00 1.116397621070519186e+01 1.139337298215803074e+01
4.910000000000000142e+00 1.154630416312659413e+01 1.208156329651657757e+01
4.915000000000000036e+00 1.376380628717078380e+01 1.552251486830926552e+01
4.919999999999999929e+00 1.621070518266781235e+01 1.689889549702634497e+01
4.924999999999999822e+00 1.758708581138489180e+01 1.774001699235345342e+01
4.929999999999999716e+00 1.957519116397621062e+01 1.988105352591334096e+01
4.934999999999999609e+00 2.125743415463041686e+01 2.163976210705183689e+01
4.940000000000000391e+00 2.271028037383178599e+01 2.301614273576891634e+01
4.945000000000000284e+00 2.477485131690739806e+01 2.508071367884452485e+01
4.950000000000000178e+00 2.576890399320307168e+01 2.630416312659303912e+01
4.955000000000000071e+00 2.691588785046729271e+01 2.760407816482583954e+01
4.959999999999999964e+00 2.905692438402719446e+01 2.913338997451146639e+01
4.964999999999999858e+00 3.066270178419711456e+01 3.066270178419711456e+01
4.969999999999999751e+00 3.173322005097706011e+01 3.211554800339848015e+01
4.974999999999999645e+00 3.333899745114699442e+01 3.364485981308412477e+01
4.980000000000000426e+00 3.471537807986407387e+01 3.456244689889550870e+01
4.985000000000000320e+00 3.616822429906542880e+01 3.639762107051828366e+01
4.990000000000000213e+00 3.746813933729823276e+01 3.746813933729823276e+01
4.995000000000000107e+00 3.945624468988954447e+01 4.029736618521666003e+01
5.000000000000000000e+00 4.029736618521666003e+01 4.090909090909092072e+01
5.004999999999999893e+00 4.167374681393372526e+01 4.159728122344944978e+01
5.009999999999999787e+00 4.274426508071368858e+01 4.282073067119796406e+01
5.014999999999999680e+00 4.427357689039933319e+01 4.412064570943074671e+01
5.019999999999999574e+00 4.534409515717926809e+01 4.587935429056924619e+01
5.025000000000000355e+00 4.679694137638063722e+01 4.809685641461341987e+01
5.030000000000000249e+00 4.809685641461341987e+01 4.863211554800340508e+01
5.035000000000000142e+00 4.863211554800340508e+01 4.932030586236194125e+01
5.040000000000000036e+00 4.886151231945625995e+01 5.039082412914190456e+01
5.044999999999999929e+00 5.161427357689041884e+01 5.199660152931182466e+01
5.049999999999999822e+00 5.283772302463893311e+01 5.314358538657606346e+01
5.054999999999999716e+00 5.306711979609175245e+01 5.375531011045031704e+01
5.059999999999999609e+00 5.421410365335599835e+01 5.352591333899746218e+01
5.065000000000000391e+00 5.589634664401022235e+01 5.604927782497876620e+01
5.070000000000000284e+00 5.650807136788447593e+01 5.727272727272728048e+01
5.075000000000000178e+00 6.063721325403570006e+01 5.841971112999151927e+01
5.080000000000000071e+00 5.834324553950720826e+01 5.849617672047578765e+01
5.084999999999999964e+00 5.903143585386577286e+01 5.926083262531859219e+01
5.089999999999999858e+00 6.048428207306711357e+01 6.101954120645709878e+01
5.094999999999999751e+00 6.109600679694137426e+01 6.163126593033135237e+01
5.099999999999999645e+00 6.124893797790995364e+01 6.178419711129993885e+01
5.105000000000000426e+00 6.262531860662701177e+01 6.323704333050126536e+01
5.110000000000000320e+00 6.285471537807986664e+01 6.308411214953272150e+01
5.115000000000000213e+00 6.369583687340697509e+01 6.384876805437551894e+01
5.120000000000000107e+00 6.415463041631264218e+01 6.491928632115549647e+01
5.125000000000000000e+00 6.553101104502975716e+01 6.598980458793542425e+01
5.129999999999999893e+00 6.614273576890400363e+01 6.660152931180968494e+01
5.134999999999999787e+00 6.675446049277826432e+01 6.706032285471539467e+01
5.139999999999999680e+00 6.675446049277826432e+01 6.706032285471539467e+01
5.144999999999999574e+00 6.721325403568394563e+01 6.751911639762106176e+01
5.150000000000000355e+00 6.820730671197959794e+01 6.858963466440103218e+01
5.155000000000000249e+00 6.866610025488530766e+01 6.889549702633816253e+01
5.160000000000000142e+00 6.889549702633816253e+01 6.943075615972811931e+01
5.165000000000000036e+00 6.889549702633816253e+01 6.950722175021240901e+01
5.169999999999999929e+00 6.950722175021240901e+01 6.943075615972811931e+01
5.174999999999999822e+00 6.889549702633816253e+01 6.966015293118097418e+01
5.179999999999999716e+00 7.073067119796094460e+01 6.958368734069668449e+01
5.184999999999999609e+00 6.927782497875955414e+01 6.943075615972811931e+01
5.190000000000000391e+00 6.912489379779097476e+01 6.958368734069668449e+01
5.195000000000000284e+00 6.973661852166524966e+01 6.966015293118097418e+01
5.200000000000000178e+00 6.958368734069668449e+01 7.011894647408668391e+01
5.205000000000000071e+00 6.958368734069668449e+01 7.004248088360238000e+01
5.209999999999999964e+00 6.981308411214953935e+01 7.011894647408668391e+01
5.214999999999999858e+00 6.981308411214953935e+01 6.996601529311810452e+01
5.219999999999999751e+00 6.981308411214953935e+01 7.019541206457095939e+01
5.224999999999999645e+00 6.981308411214953935e+01 7.011894647408668391e+01
5.230000000000000426e+00 6.958368734069668449e+01 7.004248088360238000e+01
5.235000000000000320e+00 6.981308411214953935e+01 6.996601529311810452e+01
5.240000000000000213e+00 6.973661852166524966e+01 7.172472387425659690e+01
5.245000000000000107e+00 6.927782497875955414e+01 6.996601529311810452e+01
5.250000000000000000e+00 6.966015293118097418e+01 6.981308411214953935e+01
5.254999999999999893e+00 6.851316907391672828e+01 6.920135938827529287e+01
5.259999999999999787e+00 6.881903143585384441e+01 6.889549702633816253e+01
5.264999999999999680e+00 6.828377230246390184e+01 6.897196261682243801e+01
5.269999999999999574e+00 6.751911639762106176e+01 6.851316907391672828e+01
5.275000000000000355e+00 6.790144435004246759e+01 6.858963466440103218e+01
5.280000000000000249e+00 6.774851316907391663e+01 7.027187765505523487e+01
5.285000000000000142e+00 6.637213254035683008e+01 6.751911639762106176e+01
5.290000000000000036e+00 6.629566694987255460e+01 6.637213254035683008e+01
5.294999999999999929e+00 6.614273576890400363e+01 6.637213254035683008e+01
5.299999999999999822e+00 6.530161427357690229e+01 6.545454545454548168e+01
5.304999999999999716e+00 6.499575191163977195e+01 6.453695836873409064e+01
5.309999999999999609e+00 6.346644010195412022e+01 6.377230246389125057e+01
5.315000000000000391e+00 6.285471537807986664e+01 6.316057774001698988e+01
5.320000000000000284e+00 6.178419711129993885e+01 6.186066270178420723e+01
5.325000000000000178e+00 6.124893797790995364e+01 6.147833474936280851e+01
5.330000000000000071e+00 6.010195412064571485e+01 6.010195412064571485e+01
5.334999999999999964e+00 6.033135089209856972e+01 6.063721325403570006e+01
5.339999999999999858e+00 5.941376380628717158e+01 5.864910790144433861e+01
5.344999999999999751e+00 5.773152081563295468e+01 5.826677994902293278e+01
5.349999999999999645e+00 5.796091758708580954e+01 5.711979609175870110e+01
5.355000000000000426e+00 5.581988105352591134e+01 5.650807136788447593e+01
5.360000000000000320e+00 5.413763806287171576e+01 5.436703483432457062e+01
5.365000000000000213e+00 5.283772302463893311e+01 5.306711979609175245e+01
5.370000000000000107e+00 5.352591333899746218e+01 5.314358538657606346e+01
5.375000000000000000e+00 5.092608326253185425e+01 5.138487680543756397e+01
5.379999999999999893e+00 5.077315208156330328e+01 5.031435853865759356e+01
5.384999999999999787e+00 4.916737468139339029e+01 4.954970263381479612e+01
5.389999999999999680e+00 4.802039082412915150e+01 4.855564995751912960e+01
5.394999999999999574e+00 4.733220050977062243e+01 4.756159728122344177e+01
5.400000000000000355e+00 4.595581988105352167e+01 4.572642310960070233e+01
5.405000000000000249e+00 4.442650807136788416e+01 4.450297366185218806e+01
5.410000000000000142e+00 4.251486830926083371e+01 4.305012744265081892e+01
5.415000000000000036e+00 4.159728122344944978e+01 4.190314358538658013e+01
5.419999999999999929e+00 4.083262531860664524e+01 4.083262531860664524e+01
5.424999999999999822e+00 3.945624468988954447e+01 3.983857264231095030e+01
5.429999999999999716e+00 3.746813933729823276e+01 3.777400169923536311e+01
5.434999999999999609e+00 3.563296516567545780e+01 3.609175870858115331e+01
5.440000000000000391e+00 3.395072217502125511e+01 3.502124044180119711e+01
5.445000000000000284e+00 3.303313508920987118e+01 3.333899745114699442e+01
5.450000000000000178e+00 3.180968564146134980e+01 3.196261682242991498e+01
5.455000000000000071e+00 3.035683942225998422e+01 3.058623619371283908e+01
5.459999999999999964e+00 2.882752761257433960e+01 2.905692438402719446e+01
5.464999999999999858e+00 2.760407816482583954e+01 2.790994052676297343e+01
5.469999999999999751e+00 2.607476635514020202e+01 2.599830076465591233e+01
5.474999999999999645e+00 2.423959218351743061e+01 2.454545454545455740e+01
5.480000000000000426e+00 2.179269328802040206e+01 2.232795242141036951e+01
5.485000000000000320e+00 2.125743415463041686e+01 2.125743415463041686e+01
5.490000000000000213e+00 2.011045029736619583e+01 2.011045029736619583e+01
5.495000000000000107e+00 1.774001699235345342e+01 1.804587935429058376e+01
5.500000000000000000e+00 1.743415463041632663e+01 1.682242990654206949e+01
5.504999999999999893e+00 1.445199660152931642e+01 1.475785896346644321e+01
5.509999999999999787e+00 1.238742565845370613e+01 1.292268479184367358e+01
5.514999999999999680e+00 1.085811384876806329e+01 1.200509770603228787e+01
5.519999999999999574e+00 1.039932030586237133e+01 1.047578589634664503e+01
5.525000000000000355e+00 8.181818181818197644e+00 8.717077315208163313e+00
5.530000000000000249e+00 6.805437553101119086e+00 7.493627867459649039e+00
5.535000000000000142e+00 5.276125743415475355e+00 5.734919286321169096e+00
5.540000000000000036e+00 2.523364485981319127e+00 2.829226847918447696e+00
5.544999999999999929e+00 4.205607476635526254e+00 2.752761257434157116e+00
5.549999999999999822e+00 3.058623619371285685e-01 6.117247238742571369e-01
5.554999999999999716e+00 -2.523364485981302252e+00 -1.605777400169916325e+00
5.559999999999999609e+00 -3.517417162276961218e+00 -3.211554800339832649e+00
5.565000000000000391e+00 -4.587935429056910763e+00 -4.587935429056910763e+00
5.570000000000000284e+00 -6.652506372132537038e+00 -6.270178419711118778e+00
5.575000000000000178e+00 -8.793542905692437017e+00 -8.564146134239582153e+00
5.580000000000000071e+00 -9.864061172472386119e+00 -9.328802039082404463e+00
5.584999999999999964e+00 -1.101104502973661070e+01 -1.078164825828375584e+01
5.589999999999999858e+00 -1.269328802039081872e+01 -1.254035683942225354e+01
5.594999999999999751e+00 -1.491079014443499240e+01 -1.498725573491928387e+01
5.599999999999999645e+00 -1.934579439252335575e+01 -2.049277824978758034e+01
5.605000000000000426e+00 -1.819881053525913117e+01 -1.735768903993201917e+01
5.610000000000000320e+00 -1.934579439252335575e+01 -1.858113848768053344e+01
5.615000000000000213e+00 -2.118096856414612716e+01 -2.079864061172470713e+01
5.620000000000000107e+00 -1.965165675446048610e+01 -1.903993203058622541e+01
5.625000000000000000e+00 -2.416312659303311960e+01 -2.401019541206455798e+01
5.629999999999999893e+00 -2.638062871707731105e+01 -2.561597281223449230e+01
5.634999999999999787e+00 -2.760407816482582888e+01 -2.737468139337297401e+01
5.639999999999999680e+00 -2.936278674596430349e+01 -2.890399320305861153e+01
5.644999999999999574e+00 -3.050977060322853163e+01 -3.020390824129140483e+01
5.650000000000000355e+00 -3.165675446049277042e+01 -3.203908241291417625e+01
5.655000000000000249e+00 -3.341546304163124859e+01 -3.257434154630416145e+01
5.660000000000000142e+00 -3.494477485131689320e+01 -3.471537807986405966e+01
5.665000000000000036e+00 -3.586236193712827713e+01 -3.540356839422258872e+01
5.669999999999999929e+00 -3.716227697536108820e+01 -3.700934579439252303e+01
5.674999999999999822e+00 -3.899745114698384896e+01 -3.853865760407816055e+01
5.679999999999999716e+00 -4.022090059473236323e+01 -3.983857264231095030e+01
5.684999999999999609e+00 -4.113848768054374716e+01 -4.060322854715376906e+01
5.690000000000000391e+00 -4.220900594732369626e+01 -4.190314358538656592e+01
5.695000000000000284e+00 -4.335598980458792795e+01 -4.297366185216652212e+01
5.700000000000000178e+00 -4.473237043330500029e+01 -4.412064570943073960e+01
5.705000000000000071e+00 -4.603228547153779715e+01 -4.557349192863210163e+01
5.709999999999999964e+00 -4.733220050977058690e+01 -4.694987255734918108e+01
5.714999999999999858e+00 -4.832625318606626053e+01 -4.763806287170772436e+01
5.719999999999999751e+00 -4.924384027187764445e+01 -4.878504672897194894e+01
5.724999999999999645e+00 -4.985556499575190514e+01 -4.954970263381477480e+01
5.730000000000000426e+00 -5.100254885301613683e+01 -5.039082412914188325e+01
5.735000000000000320e+00 -5.161427357689039042e+01 -5.146134239592182524e+01
5.740000000000000213e+00 -5.207306711979608593e+01 -5.176720475785895559e+01
5.745000000000000107e+00 -5.337298215802887569e+01 -5.299065420560746986e+01
5.750000000000000000e+00 -5.398470688190312927e+01 -5.413763806287169444e+01
5.754999999999999893e+00 -5.490229396771452031e+01 -5.459643160577738996e+01
5.759999999999999787e+00 -5.597281223449446941e+01 -5.566694987255733196e+01
5.764999999999999680e+00 -5.742565845369582433e+01 -5.711979609175870110e+01
5.769999999999999574e+00 -5.788445199660151985e+01 -5.765505522514866499e+01
5.775000000000000355e+00 -5.857264231096006313e+01 -5.834324553950720826e+01
5.780000000000000249e+00 -5.933729821580287478e+01 -5.880203908241290378e+01
5.785000000000000142e+00 -6.056074766355138905e+01 -6.002548853016141805e+01
5.790000000000000036e+00 -6.140186915887849750e+01 -6.079014443500424392e+01
5.794999999999999929e+00 -6.193712829226846850e+01 -6.147833474936278719e+01
5.799999999999999822e+00 -6.262531860662701177e+01 -6.231945624468988143e+01
5.804999999999999716e+00 -6.308411214953269308e+01 -6.270178419711129436e+01
5.809999999999999609e+00 -6.377230246389123636e+01 -6.316057774001698277e+01
5.815000000000000391e+00 -6.415463041631264218e+01 -6.216652506372132336e+01
5.820000000000000284e+00 -6.446049277824977253e+01 -6.361937128292266408e+01
5.825000000000000178e+00 -6.476635514018690287e+01 -6.415463041631264218e+01
5.830000000000000071e+00 -6.468988954970261318e+01 -6.430756159728120736e+01
5.834999999999999964e+00 -6.514868309260832291e+01 -6.499575191163974353e+01
5.839999999999999858e+00 -6.606627017841969973e+01 -6.568394222599829391e+01
5.844999999999999751e+00 -6.667799490229396042e+01 -6.583687340696685908e+01
5.849999999999999645e+00 -6.652506372132538104e+01 -6.583687340696685908e+01
5.855000000000000426e+00 -6.660152931180967073e+01 -6.614273576890398942e+01
5.860000000000000320e+00 -6.667799490229396042e+01 -6.614273576890398942e+01
5.865000000000000213e+00 -6.667799490229396042e+01 -6.621920135938826490e+01
5.870000000000000107e+00 -6.790144435004246759e+01 -6.637213254035683008e+01
5.875000000000000000e+00 -6.698385726423109077e+01 -6.652506372132538104e+01
5.879999999999999893e+00 -6.667799490229396042e+01 -6.644859813084111977e+01
5.884999999999999787e+00 -6.683092608326252559e+01 -6.644859813084111977e+01
5.889999999999999680e+00 -6.706032285471536625e+01 -6.675446049277823590e+01
5.894999999999999574e+00 -6.698385726423109077e+01 -6.644859813084111977e+01
5.900000000000000355e+00 -6.706032285471536625e+01 -6.637213254035683008e+01
5.905000000000000249e+00 -6.690739167374680108e+01 -6.637213254035683008e+01
5.910000000000000142e+00 -6.759558198810533725e+01 -6.667799490229396042e+01
5.915000000000000036e+00 -6.728971962616820690e+01 -6.621920135938826490e+01
5.919999999999999929e+00 -6.713678844519965594e+01 -6.667799490229396042e+01
5.924999999999999822e+00 -6.652506372132538104e+01 -6.606627017841969973e+01
5.929999999999999716e+00 -6.629566694987254039e+01 -6.606627017841969973e+01
5.934999999999999609e+00 -6.537807986406116356e+01 -6.560747663551400422e+01
5.940000000000000391e+00 -6.514868309260832291e+01 -6.453695836873406222e+01
5.945000000000000284e+00 -6.446049277824977253e+01 -6.415463041631264218e+01
5.950000000000000178e+00 -6.338997451146982343e+01 -6.384876805437551894e+01
5.955000000000000071e+00 -6.400169923534407701e+01 -6.354290569243839570e+01
5.959999999999999964e+00 -6.377230246389123636e+01 -6.346644010195410601e+01
5.964999999999999858e+00 -6.262531860662701177e+01 -6.254885301614272208e+01
5.969999999999999751e+00 -6.231945624468988143e+01 -6.239592183517416402e+01
5.974999999999999645e+00 -6.224299065420559884e+01 -6.193712829226846850e+01
5.980000000000000426e+00 -6.155480033984705557e+01 -6.017841971112999033e+01
5.985000000000000320e+00 -6.079014443500424392e+01 -6.002548853016141805e+01
5.990000000000000213e+00 -5.971962616822428771e+01 -5.910790144435003413e+01
5.995000000000000107e+00 -5.933729821580287478e+01 -5.872557349192862119e+01
6.000000000000000000e+00 -5.788445199660151985e+01 -5.750212404418010692e+01
6.004999999999999893e+00 -5.834324553950720826e+01 -5.574341546304161454e+01
6.009999999999999787e+00 -5.589634664401018682e+01 -5.574341546304161454e+01
6.014999999999999680e+00 -5.497875955819880289e+01 -5.459643160577738996e+01
6.019999999999999574e+00 -5.367884451996599893e+01 -5.398470688190312927e+01
6.025000000000000355e+00 -5.367884451996599893e+01 -5.329651656754458600e+01
6.030000000000000249e+00 -5.268479184367034662e+01 -5.192013593882752076e+01
6.035000000000000142e+00 -5.245539507221749886e+01 -5.169073916737467300e+01
6.040000000000000036e+00 -5.084961767204757166e+01 -5.000849617672047032e+01
6.044999999999999929e+00 -4.993203058623618062e+01 -4.932030586236192704e+01
6.049999999999999822e+00 -4.909090909090908639e+01 -4.886151231945623152e+01
6.054999999999999716e+00 -4.756159728122344177e+01 -4.733220050977058690e+01
6.059999999999999609e+00 -4.687340696686489849e+01 -4.664401019541205784e+01
6.065000000000000391e+00 -4.610875106202207974e+01 -4.580288870008494939e+01
6.070000000000000284e+00 -4.473237043330500029e+01 -4.435004248088359446e+01
6.075000000000000178e+00 -4.297366185216652212e+01 -4.282073067119794985e+01
6.080000000000000071e+00 -4.282073067119794985e+01 -4.190314358538656592e+01
6.084999999999999964e+00 -4.098555649957518199e+01 -4.060322854715376906e+01
6.089999999999999858e+00 -3.983857264231095030e+01 -3.968564146134239223e+01
6.094999999999999751e+00 -3.907391673746812444e+01 -3.853865760407816055e+01
6.099999999999999645e+00 -3.731520815632965338e+01 -3.746813933729821855e+01
6.105000000000000426e+00 -3.586236193712827713e+01 -3.525063721325402355e+01
6.110000000000000320e+00 -3.463891248937976997e+01 -3.425658453695836414e+01
6.115000000000000213e+00 -3.303313508920984987e+01 -3.295666949872556017e+01
6.120000000000000107e+00 -3.142735768903991556e+01 -3.119796091758707846e+01
6.125000000000000000e+00 -3.050977060322853163e+01 -2.997451146983856773e+01
6.129999999999999893e+00 -2.943925233644857897e+01 -2.859813084112148474e+01
6.134999999999999787e+00 -2.752761257434153919e+01 -2.699235344095157174e+01
6.139999999999999680e+00 -2.515717926932879678e+01 -2.538657604078163743e+01
6.144999999999999574e+00 -2.423959218351741285e+01 -2.393372982158028250e+01
6.150000000000000355e+00 -1.911639762107051865e+01 -1.896346644010195348e+01
6.155000000000000249e+00 -2.041631265930330486e+01 -1.666949872557349011e+01
6.160000000000000142e+00 -1.919286321155479058e+01 -1.903993203058622541e+01
6.165000000000000036e+00 -1.827527612574340665e+01 -1.751062022090058434e+01
6.169999999999999929e+00 -1.980458793542904772e+01 -1.934579439252335575e+01
6.174999999999999822e+00 -1.781648258283771113e+01 -1.743415463041631241e+01
6.179999999999999716e+00 -1.330501274426507408e+01 -1.284621920135938211e+01
6.184999999999999609e+00 -1.185216652506370494e+01 -1.131690739167373927e+01
6.190000000000000391e+00 -9.864061172472386119e+00 -9.481733220050967859e+00
6.195000000000000284e+00 -9.558198810535259327e+00 -8.870008496176710722e+00
6.200000000000000178e+00 -6.652506372132537038e+00 -6.346644010195409358e+00
6.205000000000000071e+00 -5.123194562446895084e+00 -6.346644010195409358e+00
6.209999999999999964e+00 -4.740866610025475936e+00 -3.746813933729816082e+00
6.214999999999999858e+00 -2.523364485981302252e+00 -2.523364485981302252e+00
6.219999999999999751e+00 -9.940526762956592988e-01 -9.940526762956592988e-01
6.224999999999999645e+00 1.605777400169933422e+00 1.911639762107061991e+00
6.230000000000000426e+00 2.293967714528464263e+00 3.135089209855576264e+00
6.235000000000000320e+00 4.129141886151235674e+00 4.435004248088363354e+00
6.240000000000000213e+00 6.040781648258297665e+00 6.270178419711134765e+00
6.245000000000000107e+00 7.723024638912503903e+00 8.181818181818197644e+00
6.250000000000000000e+00 8.793542905692454781e+00 9.481733220050985622e+00
6.254999999999999893e+00 1.016992353440951646e+01 1.101104502973662846e+01
6.259999999999999787e+00 1.131690739167375526e+01 1.208156329651657757e+01
6.264999999999999680e+00 1.307561597281223698e+01 1.315208156329652844e+01
6.269999999999999574e+00 1.552251486830926552e+01 1.613423959218352266e+01
6.275000000000000355e+00 1.636363636363637752e+01 1.697536108751063466e+01
6.280000000000000249e+00 1.812234494477485924e+01 1.873406966864911638e+01
6.285000000000000142e+00 2.033984706881903293e+01 2.026338147833475745e+01
6.290000000000000036e+00 2.171622769753610882e+01 2.163976210705183689e+01
6.294999999999999929e+00 2.263381478334749630e+01 2.332200509770604313e+01
6.299999999999999822e+00 2.477485131690739806e+01 2.508071367884452485e+01
6.304999999999999716e+00 2.531011045029737971e+01 2.584536958368734716e+01
6.309999999999999609e+00 2.699235344095158595e+01 2.729821580288871274e+01
6.315000000000000391e+00 2.821580288870008602e+01 2.890399320305863284e+01
6.320000000000000284e+00 3.012744265080714356e+01 3.050977060322854939e+01
6.325000000000000178e+00 3.127442650807136815e+01 3.173322005097706011e+01
6.330000000000000071e+00 3.333899745114699442e+01 3.303313508920987118e+01
6.334999999999999964e+00 3.387425658453695831e+01 3.425658453695837835e+01
6.339999999999999858e+00 3.716227697536110242e+01 3.548003398470689973e+01
6.344999999999999751e+00 3.662701784197111721e+01 3.708581138487680562e+01
6.349999999999999645e+00 3.754460492778250824e+01 3.807986406117248634e+01
6.355000000000000426e+00 4.075615972812233423e+01 4.022090059473239165e+01
6.360000000000000320e+00 4.060322854715379037e+01 4.083262531860664524e+01
6.365000000000000213e+00 4.106202209005946457e+01 4.167374681393372526e+01
6.370000000000000107e+00 4.282073067119796406e+01 4.312659303313509440e+01
6.375000000000000000e+00 4.519116397621071712e+01 4.442650807136788416e+01
6.379999999999999893e+00 4.488530161427359388e+01 4.511469838572644875e+01
6.384999999999999787e+00 4.633814783347495592e+01 4.672047578589636174e+01
6.389999999999999680e+00 4.802039082412915150e+01 4.947323704333051353e+01
6.394999999999999574e+00 4.893797790994053543e+01 4.909090909090908639e+01
6.400000000000000355e+00 4.962616822429906449e+01 4.939677145284620963e+01
6.405000000000000249e+00 5.054375531011044842e+01 5.046728971962618004e+01
6.410000000000000142e+00 5.169073916737469432e+01 5.169073916737469432e+01
6.415000000000000036e+00 5.306711979609175245e+01 5.322005097706033183e+01
6.419999999999999929e+00 5.299065420560747697e+01 5.367884451996600603e+01
6.424999999999999822e+00 5.329651656754460731e+01 5.367884451996600603e+01
6.429999999999999716e+00 5.551401869158878810e+01 5.574341546304164297e+01
6.434999999999999609e+00 5.643160577740017203e+01 5.658453695836875141e+01
6.440000000000000391e+00 5.711979609175870110e+01 5.742565845369582433e+01
6.445000000000000284e+00 5.788445199660153406e+01 5.811384876805438893e+01
6.450000000000000178e+00 5.788445199660153406e+01 5.826677994902293278e+01
